id,newperiod,score,correct,Hispanic,Black,Asian,Other race,Fall,Online,GPA,SAT verbal,SAT math,Female,Age,Parttime,Native Language English?,Sophomore or below,avgcor
366,Pre-Covid,50,1,1,0,0,0,1,0,3.890000104904175,NA,NA,1,23,0,0,0,0.782608695652174
1453,Pre-Covid,60,1,1,0,0,0,1,0,NA,570,550,0,19,0,1,1,0.6956521739130435
1671,Pre-Covid,35,0,1,0,0,0,1,0,NA,NA,NA,0,25,0,1,1,0.2608695652173913
1866,Pre-Covid,55.00000000000001,1,1,0,0,0,1,0,3.9000000953674316,NA,NA,0,31,0,1,0,0.6956521739130435
2012,Pre-Covid,25,0,1,0,0,0,1,0,NA,NA,NA,1,30,1,NA,1,0.2608695652173913
1448,Pre-Covid,35,1,1,0,0,0,1,0,NA,550,550,1,19,0,0,1,0.4782608695652174
1595,Pre-Covid,72.5,0,1,0,0,0,1,0,NA,520,520,0,19,0,1,1,0.6956521739130435
1651,Pre-Covid,60,1,1,0,0,0,1,0,NA,510,560,1,19,0,0,1,0.6956521739130435
211,Pre-Covid,40,0,1,0,0,0,1,0,2.390000104904175,550,510,1,20,0,NA,1,0.34782608695652173
884,Pre-Covid,47.5,0,1,0,0,0,1,0,3.6500000953674316,610,590,1,19,0,NA,1,0.5652173913043478
1315,Pre-Covid,25,1,1,0,0,0,1,0,NA,550,570,0,19,0,0,1,0.30434782608695654
1444,Pre-Covid,65,1,1,0,0,0,1,0,3.5,500,490,0,19,0,1,1,0.7391304347826086
1649,Pre-Covid,47.5,1,1,0,0,0,1,0,NA,550,550,1,19,0,1,1,0.5652173913043479
538,Pre-Covid,60,1,0,0,0,0,1,0,3.1500000953674316,570,570,1,19,0,NA,1,0.5652173913043479
806,Pre-Covid,70,1,0,0,0,0,1,0,4,610,700,0,21,0,1,1,0.8260869565217391
814,Pre-Covid,67.5,1,0,0,0,0,1,0,NA,580,560,0,20,0,0,1,0.826086956521739
815,Pre-Covid,35,0,0,0,0,0,1,0,NA,640,570,1,20,0,NA,1,0.4782608695652174
1110,Pre-Covid,42.5,0,0,0,0,0,1,0,NA,NA,NA,1,22,0,0,1,0.34782608695652173
1303,Pre-Covid,50,1,0,0,0,0,1,0,NA,520,640,0,19,0,1,1,0.5652173913043479
1318,Pre-Covid,57.49999999999999,0,0,0,0,0,1,0,NA,550,650,0,19,0,1,1,0.4782608695652174
1366,Pre-Covid,37.5,1,0,0,0,0,1,0,NA,590,580,1,19,0,0,1,0.6521739130434783
1479,Pre-Covid,70,0,0,0,0,0,1,0,NA,710,620,0,19,0,1,1,0.47826086956521746
1541,Pre-Covid,70,1,0,0,0,0,1,0,NA,610,570,1,18,0,0,1,0.826086956521739
1622,Pre-Covid,67.5,1,0,0,0,0,1,0,NA,570,710,0,19,0,1,1,0.6521739130434783
210,Pre-Covid,65,1,0,0,0,0,1,0,3.119999885559082,NA,NA,1,21,0,NA,0,0.3529411764705882
534,Pre-Covid,47.5,0,0,0,0,0,1,0,3.700000047683716,590,630,1,19,0,NA,1,0.4347826086956522
826,Pre-Covid,37.5,0,0,0,0,0,1,0,NA,560,550,1,20,0,1,1,0.30434782608695654
1451,Pre-Covid,57.49999999999999,0,0,0,0,0,1,0,NA,570,610,0,19,0,1,1,0.5217391304347826
1627,Pre-Covid,52.5,1,0,0,0,0,1,0,NA,590,590,0,19,0,1,1,0.5652173913043478
1797,Pre-Covid,65,1,0,0,0,0,1,0,NA,NA,NA,1,20,0,1,1,1
6,Pre-Covid,70,1,0,0,0,0,1,0,NA,NA,NA,0,48,1,NA,1,0.7391304347826086
78,Pre-Covid,67.5,1,0,0,0,0,1,0,NA,NA,590,0,26,1,1,1,0.782608695652174
315,Pre-Covid,52.5,1,0,0,0,0,1,0,3.369999885559082,NA,NA,0,22,1,0,0,0.5652173913043478
320,Pre-Covid,52.5,0,0,0,0,0,1,0,3.0299999713897705,NA,NA,1,26,1,0,1,0.43478260869565216
1597,Pre-Covid,65,0,0,0,0,0,1,0,NA,640,650,0,19,0,1,1,0.6086956521739131
1656,Pre-Covid,30,0,0,0,0,0,1,0,NA,520,490,1,19,0,1,1,0.2608695652173913
2300,Pre-Covid,47.5,0,0,0,0,0,1,0,NA,NA,NA,1,18,0,NA,1,0.4347826086956522
2406,Pre-Covid,55.00000000000001,0,0,0,0,0,1,0,NA,NA,NA,0,18,0,NA,1,0.391304347826087
2952,Pre-Covid,82.5,1,0,0,0,0,1,0,NA,NA,NA,0,18,0,NA,1,0.9565217391304348
533,Pre-Covid,60,1,0,0,0,0,1,0,NA,590,650,0,19,0,NA,1,0.826086956521739
590,Pre-Covid,50,1,0,0,0,0,1,0,3.619999885559082,390,440,1,22,0,0,1,0.6521739130434783
764,Pre-Covid,50,0,0,0,0,0,1,0,2.950000047683716,NA,NA,0,20,0,1,0,0.4347826086956522
1314,Pre-Covid,70,1,0,0,0,0,1,0,4,640,660,1,19,0,1,1,0.8260869565217391
1328,Pre-Covid,62.5,1,0,0,0,0,1,0,NA,640,580,0,19,0,NA,1,0.8695652173913043
1385,Pre-Covid,67.5,1,0,0,0,0,1,0,NA,690,600,0,19,0,1,1,0.9130434782608695
1387,Pre-Covid,67.5,1,0,0,0,0,1,0,NA,550,610,0,19,0,0,1,0.6956521739130435
1563,Pre-Covid,50,0,0,0,0,0,1,0,NA,610,620,0,19,0,1,1,0.4347826086956522
1616,Pre-Covid,45,0,0,0,0,0,1,0,NA,640,550,0,20,0,1,1,0.34782608695652173
1618,Pre-Covid,67.5,1,0,0,0,0,1,0,NA,640,610,0,19,0,0,1,0.782608695652174
1705,Pre-Covid,42.5,1,0,0,0,0,1,0,NA,610,600,0,20,0,1,1,0.5217391304347826
1886,Pre-Covid,50,0,0,0,0,0,1,0,4,NA,NA,1,20,1,0,1,0.391304347826087
2036,Pre-Covid,47.5,1,0,0,0,0,1,0,NA,580,540,0,21,0,NA,1,0.5217391304347826
95,Pre-Covid,30,1,0,0,1,0,1,1,2.259999990463257,NA,NA,0,26,0,1,0,0.4347826086956522
99,Pre-Covid,60,1,0,0,1,0,1,1,3.7200000286102295,NA,NA,1,32,0,NA,0,0.8260869565217391
151,Pre-Covid,60,1,0,0,1,0,1,1,3.950000047683716,NA,NA,1,26,0,0,0,0.8695652173913044
157,Pre-Covid,27.500000000000004,0,0,0,1,0,1,1,3.5,NA,NA,1,42,0,NA,0,0.4782608695652174
206,Pre-Covid,60,1,0,0,1,0,1,1,3.4600000381469727,NA,NA,0,22,0,NA,0,0.8260869565217391
231,Pre-Covid,45,0,0,0,1,0,1,1,2.7300000190734863,NA,NA,0,21,0,NA,1,0.30434782608695654
254,Pre-Covid,25,0,0,0,1,0,1,1,3.240000009536743,370,420,0,21,0,0,1,0.21739130434782605
258,Pre-Covid,40,0,0,0,1,0,1,1,3.640000104904175,470,530,1,22,0,0,0,0.08695652173913045
343,Pre-Covid,52.5,0,0,0,1,0,1,1,3.940000057220459,480,580,0,28,0,NA,0,0.34782608695652173
413,Pre-Covid,40,0,0,0,1,0,1,1,2.940000057220459,NA,NA,0,20,0,1,1,0.08695652173913047
473,Pre-Covid,35,0,0,0,1,0,1,1,1.409999966621399,NA,NA,0,23,0,1,1,0.2608695652173913
539,Pre-Covid,52.5,1,0,0,1,0,1,1,3.450000047683716,530,640,0,21,0,NA,0,0.4347826086956522
623,Pre-Covid,47.5,0,0,0,1,0,1,1,3.700000047683716,720,650,1,19,0,NA,1,0.21739130434782605
625,Pre-Covid,57.49999999999999,1,0,0,1,0,1,1,3.3299999237060547,440,550,1,21,0,NA,1,0.6521739130434783
654,Pre-Covid,62.5,1,0,0,1,0,1,1,3,530,720,1,20,0,NA,1,0.5217391304347826
674,Pre-Covid,55.00000000000001,0,0,0,1,0,1,1,NA,610,670,1,19,0,1,1,0.391304347826087
730,Pre-Covid,27.500000000000004,0,0,0,1,0,1,1,NA,500,640,1,20,0,NA,1,0.21739130434782608
744,Pre-Covid,87.5,1,0,0,1,0,1,1,3,590,690,0,20,0,NA,1,0.9565217391304348
752,Pre-Covid,52.5,0,0,0,1,0,1,1,3.4100000858306885,480,690,1,20,0,1,1,0.17391304347826086
776,Pre-Covid,47.5,0,0,0,1,0,1,1,NA,540,530,0,20,0,1,1,0.4347826086956522
800,Pre-Covid,87.5,1,0,0,1,0,1,1,3.3399999141693115,NA,NA,1,23,0,NA,1,0.3529411764705882
836,Pre-Covid,42.5,0,0,0,1,0,1,1,0,530,690,1,20,0,1,1,0.2608695652173913
1305,Pre-Covid,65,1,0,0,1,0,1,1,NA,640,630,0,19,0,1,1,0.8695652173913043
1390,Pre-Covid,67.5,1,0,0,1,0,1,1,NA,550,620,1,20,0,0,1,0.8695652173913044
1467,Pre-Covid,50,0,0,0,1,0,1,1,NA,700,650,1,19,0,1,1,0.4347826086956522
1483,Pre-Covid,87.5,1,0,0,1,0,1,1,NA,480,650,0,19,0,0,1,1
1489,Pre-Covid,80,1,0,0,1,0,1,1,NA,590,760,0,19,0,1,1,1
1544,Pre-Covid,42.5,0,0,0,1,0,1,1,NA,480,650,1,19,0,0,1,0.30434782608695654
1572,Pre-Covid,40,0,0,0,1,0,1,1,NA,710,650,0,19,0,0,1,0.21739130434782608
1590,Pre-Covid,45,0,0,0,1,0,1,1,NA,760,630,1,19,0,1,1,0.34782608695652173
1626,Pre-Covid,35,1,0,0,1,0,1,1,NA,640,600,1,19,0,0,1,0.3478260869565218
1727,Pre-Covid,62.5,1,0,0,1,0,1,1,NA,520,620,0,19,0,NA,1,0.782608695652174
1757,Pre-Covid,72.5,1,0,0,1,0,1,1,NA,NA,NA,0,19,0,0,1,0.9565217391304348
1819,Pre-Covid,62.5,1,0,0,1,0,1,1,3.4600000381469727,570,760,0,19,0,1,1,0.8695652173913043
28,Pre-Covid,45,0,0,1,0,0,1,1,3.640000104904175,NA,NA,1,32,1,1,0,0.4347826086956522
277,Pre-Covid,75,0,0,1,0,0,1,1,3.1500000953674316,660,580,0,20,1,NA,0,0.6956521739130435
479,Pre-Covid,55.00000000000001,1,0,1,0,0,1,1,2.990000009536743,NA,NA,0,22,0,1,0,0.6521739130434783
508,Pre-Covid,52.5,0,0,1,0,0,1,1,3.75,NA,NA,1,25,0,1,0,0.34782608695652173
728,Pre-Covid,45,0,0,1,0,0,1,1,3.740000009536743,480,380,1,19,0,NA,0,0.34782608695652173
1425,Pre-Covid,57.49999999999999,1,0,1,0,0,1,1,NA,660,580,0,19,0,1,1,0.6956521739130435
1575,Pre-Covid,37.5,1,0,1,0,0,1,1,NA,550,620,0,19,0,1,1,0.391304347826087
17,Pre-Covid,55.00000000000001,0,1,0,0,0,1,1,2.880000114440918,NA,NA,1,37,0,0,0,0.4347826086956522
241,Pre-Covid,37.5,0,1,0,0,0,1,1,NA,520,490,1,21,0,NA,1,0.2608695652173913
389,Pre-Covid,62.5,1,1,0,0,0,1,1,NA,480,530,0,24,0,NA,1,0.782608695652174
548,Pre-Covid,77.5,1,1,0,0,0,1,1,NA,460,570,0,21,0,NA,1,0.8695652173913043
766,Pre-Covid,45,1,1,0,0,0,1,1,2.809999942779541,500,500,0,20,0,1,1,0.782608695652174
1299,Pre-Covid,67.5,0,1,0,0,0,1,1,4,610,560,0,19,0,NA,1,0.6086956521739131
273,Pre-Covid,70,1,0,0,0,0,1,1,NA,660,560,0,22,0,1,1,0.5652173913043478
275,Pre-Covid,27.500000000000004,0,0,0,0,0,1,1,2.690000057220459,360,390,1,22,1,0,1,0.22222222222222218
275,Pre-Covid,52.5,0,0,0,0,0,1,1,2.690000057220459,360,390,1,22,1,0,1,0.22222222222222218
330,Pre-Covid,50,1,0,0,0,0,1,1,3.890000104904175,570,540,0,24,0,1,0,0.5652173913043479
664,Pre-Covid,37.5,0,0,0,0,0,1,1,NA,550,670,0,19,0,1,1,0.4347826086956522
698,Pre-Covid,37.5,0,0,0,0,0,1,1,NA,670,600,0,20,0,1,1,0.08695652173913045
706,Pre-Covid,52.5,1,0,0,0,0,1,1,4,690,730,0,20,0,1,1,0.7391304347826088
799,Pre-Covid,52.5,1,0,0,0,0,1,1,3.509999990463257,480,530,1,20,0,1,0,0.782608695652174
828,Pre-Covid,32.5,0,0,0,0,0,1,1,NA,560,640,1,21,0,1,1,0.34782608695652173
900,Pre-Covid,40,0,0,0,0,0,1,1,4,NA,NA,1,27,1,0,1,0.30434782608695654
1334,Pre-Covid,52.5,0,0,0,0,0,1,1,NA,590,650,1,19,0,1,1,0.391304347826087
1358,Pre-Covid,60,0,0,0,0,0,1,1,NA,640,720,0,19,0,0,1,0.2608695652173913
1377,Pre-Covid,52.5,0,0,0,0,0,1,1,NA,500,680,0,20,0,1,1,0.4347826086956522
1399,Pre-Covid,60,1,0,0,0,0,1,1,4,640,640,1,19,0,1,1,0.6086956521739131
1726,Pre-Covid,70,1,0,0,0,0,1,1,2.8499999046325684,590,570,0,20,0,NA,1,0.782608695652174
2446,Pre-Covid,50,1,0,0,0,0,1,1,3.6500000953674316,NA,NA,1,24,0,NA,1,0.6956521739130435
2831,Pre-Covid,65,0,0,0,0,0,1,1,NA,NA,NA,0,20,0,NA,1,0.5652173913043479
3,Post-Covid,35,0,1,0,0,0,1,1,2.83,NA,NA,1,NA,0,NA,NA,0.33333333333333337
5,Post-Covid,40,1,1,0,0,0,1,1,3.3,NA,410,1,NA,1,NA,NA,0.33333333333333337
8,Post-Covid,32.5,1,1,0,0,0,1,1,2.75,NA,NA,0,NA,0,NA,NA,0.16666666666666669
13,Post-Covid,57.49999999999999,1,1,0,0,0,1,1,3.34,480,550,0,NA,0,NA,NA,0.6666666666666666
15,Post-Covid,65,1,0,0,0,1,1,1,2.25,NA,560,0,NA,1,NA,NA,0.33333333333333337
16,Post-Covid,40,0,1,0,0,0,1,1,3.41,NA,330,0,NA,0,NA,NA,0.5
20,Post-Covid,55.00000000000001,1,1,0,0,0,1,1,3.24,480,490,0,NA,0,NA,NA,0.6666666666666666
23,Post-Covid,47.5,0,1,0,0,0,1,1,2.26,NA,NA,0,NA,0,NA,NA,0
34,Post-Covid,57.49999999999999,0,0,0,0,0,1,1,3,410,460,1,NA,0,NA,NA,0.33333333333333337
37,Post-Covid,40,0,0,1,0,0,1,1,3.15,NA,NA,1,NA,0,NA,NA,0.33333333333333337
39,Post-Covid,32.5,0,0,1,0,0,1,1,2.25,NA,NA,0,NA,0,NA,NA,0.4
39,Post-Covid,65,0,0,1,0,0,1,1,2.25,NA,NA,0,NA,0,NA,NA,0.4
41,Post-Covid,40,1,1,0,0,0,1,1,3.63,NA,NA,1,NA,0,NA,NA,0.33333333333333337
46,Post-Covid,50,1,0,0,0,0,1,1,3.83,520,580,1,NA,0,NA,NA,0.33333333333333337
47,Post-Covid,70,1,0,0,0,0,1,1,3.72,NA,NA,1,NA,0,NA,NA,1
58,Post-Covid,47.5,0,0,1,0,0,1,1,2.74,NA,NA,1,NA,1,NA,NA,0.16666666666666669
63,Post-Covid,60,1,0,0,1,0,1,1,3.35,NA,NA,1,NA,0,NA,NA,0.6666666666666666
75,Post-Covid,32.5,1,0,0,0,0,1,1,2.15,NA,NA,1,NA,1,NA,NA,0.16666666666666669
86,Post-Covid,75,1,1,0,0,0,1,1,3.38,NA,NA,0,NA,1,NA,NA,0.6666666666666666
87,Post-Covid,92.5,1,0,0,1,0,1,1,2.65,240,530,1,NA,0,NA,NA,1
88,Post-Covid,75,0,0,1,0,0,1,1,3.28,NA,NA,0,NA,1,NA,NA,0.16666666666666669
97,Post-Covid,60,1,1,0,0,0,1,1,3.15,200,340,1,NA,1,NA,NA,0.5
104,Post-Covid,30,1,0,1,0,0,1,1,3.59,420,320,1,NA,0,NA,NA,0.16666666666666669
105,Post-Covid,47.5,1,1,0,0,0,1,1,2.31,430,410,0,NA,1,NA,NA,0.33333333333333337
113,Post-Covid,60,0,0,0,1,0,1,1,2.85,440,470,0,NA,0,NA,NA,0.5
116,Post-Covid,35,1,1,0,0,0,1,1,2.79,500,490,0,NA,1,NA,NA,0.16666666666666669
121,Post-Covid,40,1,1,0,0,0,1,1,3.88,NA,NA,1,NA,0,NA,NA,0.16666666666666669
125,Post-Covid,35,1,0,0,1,0,1,1,2.3,350,510,0,NA,0,NA,NA,1
133,Post-Covid,67.5,1,1,0,0,0,1,1,2.6,480,470,0,NA,1,NA,NA,0.5
142,Post-Covid,52.5,1,1,0,0,0,1,1,3.7,370,520,0,NA,0,NA,NA,0.33333333333333337
146,Post-Covid,22.5,0,0,0,0,0,1,1,2.4,NA,NA,0,NA,1,NA,NA,0.33333333333333337
152,Post-Covid,40,0,0,0,1,0,1,1,3.35,480,540,1,NA,0,NA,NA,0.6666666666666666
156,Post-Covid,52.5,1,0,0,0,0,1,1,2.04,470,470,0,NA,1,NA,NA,0.6666666666666666
159,Post-Covid,42.5,1,0,0,1,0,1,1,3.66,NA,NA,1,NA,0,NA,NA,0.16666666666666669
164,Post-Covid,22.5,0,0,0,1,0,1,1,3.13,350,470,0,NA,0,NA,NA,0
168,Post-Covid,25,1,1,0,0,0,1,1,3,240,390,1,NA,1,NA,NA,0.16666666666666669
174,Post-Covid,67.5,1,0,0,1,0,1,1,3.42,550,750,0,NA,0,NA,NA,1
181,Post-Covid,70,0,0,0,1,0,1,1,3.18,410,470,1,NA,1,NA,NA,0.6666666666666666
182,Post-Covid,57.49999999999999,1,0,0,0,0,1,1,3.5,390,590,0,NA,0,NA,NA,0.6666666666666666
194,Post-Covid,65,1,0,1,0,0,1,1,3.65,510,590,0,NA,1,NA,NA,0.5
195,Post-Covid,42.5,0,1,0,0,0,1,1,2.9,430,520,1,NA,0,NA,NA,0.5
196,Post-Covid,45,0,1,0,0,0,1,1,3.65,NA,NA,1,NA,0,NA,NA,0
201,Post-Covid,67.5,1,0,0,1,0,1,1,2.86,NA,NA,1,NA,0,NA,NA,1
202,Post-Covid,30,0,0,1,0,0,1,1,2.63,270,410,1,NA,1,NA,NA,0.5
215,Post-Covid,50,1,0,0,1,0,1,1,3,290,450,0,NA,0,NA,NA,0.8333333333333334
224,Post-Covid,60,1,0,1,0,0,1,1,1.77,590,560,0,NA,1,NA,NA,0.6666666666666666
226,Post-Covid,42.5,1,1,0,0,0,1,1,2.69,NA,NA,1,NA,0,NA,NA,0.16666666666666669
227,Post-Covid,67.5,0,0,0,1,0,1,1,3.68,460,590,1,NA,0,NA,NA,0.16666666666666669
228,Post-Covid,40,0,0,0,1,0,1,1,2.5,NA,NA,1,NA,0,NA,NA,0
229,Post-Covid,47.5,1,0,0,1,0,1,1,3,430,680,1,NA,0,NA,NA,0.16666666666666669
230,Post-Covid,22.5,0,0,0,1,0,1,1,2.59,300,350,1,NA,1,NA,NA,0
242,Post-Covid,35,0,0,0,0,1,1,1,1.9,NA,NA,1,NA,0,NA,NA,0.33333333333333337
248,Post-Covid,32.5,0,1,0,0,0,1,1,3.18,NA,NA,1,NA,0,NA,NA,0.6666666666666666
249,Post-Covid,52.5,1,0,0,0,1,1,1,3.52,390,390,1,NA,0,NA,NA,0.16666666666666669
255,Post-Covid,32.5,1,0,0,0,0,1,1,1.71,430,480,0,NA,0,NA,NA,0.5
259,Post-Covid,40,1,1,0,0,0,1,1,2.84,NA,NA,0,NA,0,NA,NA,1
264,Post-Covid,57.49999999999999,1,0,0,1,0,1,1,2.87,NA,NA,1,NA,0,NA,NA,0.8333333333333334
269,Post-Covid,32.5,0,0,1,0,0,1,1,1.93,460,410,1,NA,0,NA,NA,0.33333333333333337
276,Post-Covid,47.5,0,0,0,1,0,1,1,3.55,NA,NA,1,NA,0,NA,NA,0.33333333333333337
281,Post-Covid,40,0,0,0,1,0,1,1,3.28,340,600,0,NA,0,NA,NA,0.16666666666666669
282,Post-Covid,35,1,0,0,1,0,1,1,2.74,370,500,1,NA,0,NA,NA,0.6666666666666666
286,Post-Covid,32.5,0,1,0,0,0,1,1,3.6,460,350,1,NA,0,NA,NA,0
287,Post-Covid,67.5,1,1,0,0,0,1,1,3.5,370,450,0,NA,1,NA,NA,0.6666666666666666
291,Post-Covid,42.5,0,1,0,0,0,1,1,2.03,NA,NA,1,NA,0,NA,NA,0.16666666666666669
293,Post-Covid,32.5,0,0,0,0,0,1,1,3.14,450,470,0,NA,0,NA,NA,0
303,Post-Covid,50,0,1,0,0,0,1,1,3.65,300,350,1,NA,1,NA,NA,0.33333333333333337
311,Post-Covid,52.5,1,1,0,0,0,1,1,2.4,430,450,0,NA,0,NA,NA,0.6666666666666666
314,Post-Covid,47.5,1,0,0,0,1,1,1,3.25,NA,NA,0,NA,0,NA,NA,0.33333333333333337
321,Post-Covid,35,0,0,1,0,0,1,1,2.89,NA,NA,0,NA,0,NA,NA,0
323,Post-Covid,57.49999999999999,0,1,0,0,0,1,1,3.71,530,520,1,NA,0,NA,NA,0.33333333333333337
328,Post-Covid,42.5,0,0,0,1,0,1,1,2.65,NA,NA,0,NA,0,NA,NA,0.33333333333333337
335,Post-Covid,57.49999999999999,0,0,0,1,0,1,1,3.25,510,710,0,NA,0,NA,NA,0.8333333333333334
345,Post-Covid,37.5,0,0,0,0,0,1,1,3.09,480,470,0,NA,0,NA,NA,0.16666666666666669
347,Post-Covid,35,0,1,0,0,0,1,1,3.72,520,490,1,NA,0,NA,NA,0.33333333333333337
348,Post-Covid,67.5,1,0,0,1,0,1,1,0,420,480,0,NA,0,NA,NA,0.33333333333333337
349,Post-Covid,45,0,1,0,0,0,1,1,3.79,NA,NA,1,NA,0,NA,NA,0.6666666666666666
350,Post-Covid,32.5,0,0,1,0,0,1,1,2.33,NA,NA,1,NA,0,NA,NA,0
361,Post-Covid,32.5,1,0,0,1,0,1,1,0,NA,NA,0,NA,0,NA,NA,0.5
363,Post-Covid,45,1,0,0,0,1,1,1,2.83,NA,NA,1,NA,0,NA,NA,0.16666666666666669
372,Post-Covid,45,0,0,0,1,0,1,1,2.67,480,430,1,NA,0,NA,NA,0
375,Post-Covid,55.00000000000001,1,1,0,0,0,1,1,2.91,NA,NA,0,NA,0,NA,NA,0.16666666666666669
376,Post-Covid,70,1,0,0,0,1,1,1,3.33,480,700,0,NA,0,NA,NA,0.6666666666666666
380,Post-Covid,30,0,1,0,0,0,1,1,2.59,NA,NA,1,NA,0,NA,NA,0.3
380,Post-Covid,30,0,1,0,0,0,1,1,2.59,NA,NA,1,NA,0,NA,NA,0.3
383,Post-Covid,47.5,0,1,0,0,0,1,1,2.41,NA,NA,0,NA,1,NA,NA,0.33333333333333337
387,Post-Covid,47.5,1,1,0,0,0,1,1,3.63,NA,NA,0,NA,0,NA,NA,0.33333333333333337
399,Post-Covid,57.49999999999999,1,0,0,1,0,1,1,3.11,440,470,0,NA,0,NA,NA,0.8333333333333334
405,Post-Covid,35,0,0,0,1,0,1,1,2.84,430,490,1,NA,0,NA,NA,0.33333333333333337
408,Post-Covid,77.5,1,0,0,0,0,1,1,3.26,460,420,0,NA,0,NA,NA,1
410,Post-Covid,62.5,1,0,0,0,0,1,1,4,520,350,0,NA,0,NA,NA,0.6666666666666666
431,Post-Covid,90,1,0,0,0,0,1,1,2.88,590,650,0,NA,0,NA,NA,1
432,Post-Covid,62.5,1,0,0,1,0,1,1,4,310,370,0,NA,0,NA,NA,0.6666666666666666
436,Post-Covid,55.00000000000001,0,1,0,0,0,1,1,2.78,520,550,0,NA,0,NA,NA,0.6666666666666666
437,Post-Covid,32.5,0,0,1,0,0,1,1,2.26,470,460,0,NA,1,NA,NA,0
442,Post-Covid,45,1,0,0,0,0,1,1,3.19,490,560,0,NA,0,NA,NA,0.5
449,Post-Covid,97.5,1,0,0,0,0,1,1,3.71,400,340,1,NA,0,NA,NA,1
451,Post-Covid,97.5,1,0,0,0,1,1,1,4,NA,NA,1,NA,0,NA,NA,1
455,Post-Covid,47.5,0,1,0,0,0,1,1,2.67,570,440,1,NA,0,NA,NA,0
460,Post-Covid,45,1,1,0,0,0,1,1,2.99,460,390,0,NA,0,NA,NA,0.5
462,Post-Covid,40,0,1,0,0,0,1,1,2.88,550,640,0,NA,0,NA,NA,0.33333333333333337
465,Post-Covid,37.5,0,0,0,0,1,1,1,3.38,450,430,1,NA,0,NA,NA,0.25
465,Post-Covid,47.5,0,0,0,0,1,1,1,3.38,450,430,1,NA,0,NA,NA,0.25
465,Post-Covid,37.5,0,0,0,0,1,1,1,3.38,450,430,1,NA,0,NA,NA,0.25
471,Post-Covid,62.5,0,0,0,0,0,1,1,3.18,NA,NA,1,NA,1,NA,NA,0.5
476,Post-Covid,70,1,0,0,0,0,1,1,3.75,410,440,1,NA,0,NA,NA,0.5
484,Post-Covid,37.5,0,0,0,0,0,1,1,1.77,430,440,0,NA,0,NA,NA,0.33333333333333337
485,Post-Covid,27.500000000000004,1,0,0,1,0,1,1,2.7,NA,NA,0,NA,0,NA,NA,0.33333333333333337
493,Post-Covid,50,0,0,1,0,0,1,1,2.9,430,480,0,NA,0,NA,NA,0
495,Post-Covid,75,1,0,0,1,0,1,1,3.95,NA,NA,1,NA,0,NA,NA,1
499,Post-Covid,80,1,0,0,0,0,1,1,3.96,NA,NA,1,NA,1,NA,NA,0.6666666666666666
501,Post-Covid,47.5,1,0,0,0,0,1,1,3.33,NA,NA,0,NA,0,NA,NA,0.5
506,Post-Covid,50,1,0,0,0,0,1,1,3.14,340,430,0,NA,0,NA,NA,0.16666666666666669
511,Post-Covid,57.49999999999999,1,1,0,0,0,1,1,3.25,570,600,1,NA,0,NA,NA,0.16666666666666669
516,Post-Covid,55.00000000000001,0,1,0,0,0,1,1,3.77,620,730,1,NA,0,NA,NA,0.33333333333333337
517,Post-Covid,35,0,1,0,0,0,1,1,3.5,NA,NA,0,NA,0,NA,NA,0
519,Post-Covid,50,0,0,1,0,0,1,1,2.93,NA,NA,1,NA,0,NA,NA,0.33333333333333337
523,Post-Covid,32.5,0,0,0,0,0,1,1,3.09,NA,NA,0,NA,1,NA,NA,0.4
523,Post-Covid,72.5,0,0,0,0,0,1,1,3.09,NA,NA,0,NA,1,NA,NA,0.4
525,Post-Covid,67.5,1,0,0,0,0,1,1,2.96,NA,NA,1,NA,1,NA,NA,0.6666666666666666
527,Post-Covid,47.5,1,0,0,1,0,1,1,3.05,590,720,1,NA,0,NA,NA,0.16666666666666669
531,Post-Covid,45,1,0,0,0,0,1,1,3.83,NA,NA,1,NA,0,NA,NA,0.5
540,Post-Covid,62.5,1,1,0,0,0,1,1,3.35,520,620,0,NA,0,NA,NA,1
542,Post-Covid,75,1,1,0,0,0,1,1,3.9,NA,NA,1,NA,0,NA,NA,0.6666666666666666
543,Post-Covid,50,0,0,0,0,1,1,1,2.63,NA,NA,1,NA,0,NA,NA,0.33333333333333337
546,Post-Covid,72.5,1,0,0,1,0,1,1,3.87,530,580,0,NA,0,NA,NA,0.6666666666666666
554,Post-Covid,42.5,0,0,0,1,0,1,1,3.1,340,470,0,NA,0,NA,NA,0.33333333333333337
555,Post-Covid,30,0,1,0,0,0,1,1,3.11,420,520,0,NA,0,NA,NA,0
563,Post-Covid,47.5,1,1,0,0,0,1,1,3.13,400,330,0,NA,0,NA,NA,0.16666666666666669
569,Post-Covid,45,1,0,0,1,0,1,1,2.67,520,620,1,NA,0,NA,NA,0.5
574,Post-Covid,55.00000000000001,1,0,0,1,0,1,1,3.68,550,650,1,NA,0,NA,NA,0.5
578,Post-Covid,37.5,1,0,0,1,0,1,1,2.98,570,660,0,NA,0,NA,NA,0.5
581,Post-Covid,35,0,0,0,1,0,1,1,0.74,590,510,1,NA,0,NA,NA,0
582,Post-Covid,62.5,0,0,0,1,0,1,1,3.8,NA,NA,0,NA,0,NA,NA,0.33333333333333337
587,Post-Covid,50,0,0,0,0,1,1,1,3.11,NA,NA,0,NA,0,NA,NA,0.33333333333333337
