ID,correct,post,female,r_white,r_hispa,r_black,r_asian,r_other,cumgpa,parttime,underclassperson,instructor,session,typegpa,year,online,lowgpa,difficulty,gpamiss,q1,q2,q3,q4,age,time
462,0,0,1,0,0,1,0,0,3.3153605730711377,0,1,Garcia,F,high,2019,0,0,h,1,0,1,0,0,21,1
887,0,0,1,0,0,1,0,0,3.759999990463257,0,1,Garcia,F,high,2019,0,0,h,0,0,0,0,1,20,1
1537,1,0,0,0,0,1,0,0,3.3153605730711377,0,1,Garcia,F,high,2019,0,0,h,1,0,1,0,0,19,1
1541,1,0,0,0,0,1,0,0,3.3153605730711377,0,1,Garcia,F,high,2019,0,0,h,1,0,1,0,0,19,1
278,1,0,1,0,0,1,0,0,3.700000047683716,0,0,Henry,F,high,2019,0,0,h,0,0,0,0,1,21,1
504,1,0,1,0,0,1,0,0,1.8600000143051147,1,0,Henry,F,low,2019,0,1,h,0,1,0,0,0,21,1
1659,0,0,1,0,0,1,0,0,3.3153605730711377,0,1,Joyce,F,high,2019,0,0,h,1,0,1,0,0,19,1
1920,0,0,0,0,0,1,0,0,3.3153605730711377,0,1,Joyce,F,high,2019,0,0,h,1,0,1,0,0,19,1
868,1,0,0,0,0,1,0,0,3.3153605730711377,0,1,Sun,F,high,2019,0,0,h,1,0,1,0,0,20,1
1118,0,0,1,0,0,1,0,0,4,0,1,Sun,F,high,2019,0,0,h,0,0,0,0,1,19,1
553,0,0,1,0,1,0,0,0,3.609999895095825,0,1,Acosta,F,high,2019,0,0,h,0,0,0,1,0,21,1
567,1,0,0,0,1,0,0,0,3.2300000190734863,0,1,Acosta,F,low,2019,0,1,h,0,0,1,0,0,19,1
1103,1,0,0,0,1,0,0,0,3.5,0,1,Acosta,F,high,2019,0,0,h,0,0,0,1,0,19,1
1426,0,0,0,0,1,0,0,0,3.3153605730711377,0,1,Acosta,F,high,2019,0,0,h,1,0,1,0,0,19,1
1432,1,0,0,0,1,0,0,0,3.3153605730711377,0,1,Acosta,F,high,2019,0,0,h,1,0,1,0,0,19,1
1703,1,0,1,0,1,0,0,0,4,0,1,Acosta,F,high,2019,0,0,h,0,0,0,0,1,19,1
1772,1,0,0,0,1,0,0,0,3.3153605730711377,0,1,Acosta,F,high,2019,0,0,h,1,0,1,0,0,20,1
532,1,0,1,0,1,0,0,0,3,0,1,Garcia,F,low,2019,0,1,h,0,1,0,0,0,19,1
534,1,0,1,0,1,0,0,0,3,0,1,Garcia,F,low,2019,0,1,h,0,1,0,0,0,19,1
1068,0,0,1,0,1,0,0,0,2.6500000953674316,0,1,Garcia,F,low,2019,0,1,h,0,1,0,0,0,19,1
1373,0,0,1,0,1,0,0,0,3.3153605730711377,0,1,Garcia,F,high,2019,0,0,h,1,0,1,0,0,19,1
1510,1,0,0,0,1,0,0,0,3.3153605730711377,0,1,Garcia,F,high,2019,0,0,h,1,0,1,0,0,19,1
1543,1,0,0,0,1,0,0,0,3.3153605730711377,0,1,Garcia,F,high,2019,0,0,h,1,0,1,0,0,19,1
1688,1,0,1,0,1,0,0,0,3.3153605730711377,0,1,Garcia,F,high,2019,0,0,h,1,0,1,0,0,19,1
2970,0,0,0,0,1,0,0,0,3.3153605730711377,0,1,Garcia,F,high,2019,0,0,h,1,0,1,0,0,34,1
52,0,0,0,0,1,0,0,0,3.859999895095825,1,1,Henry,F,high,2019,0,0,h,0,0,0,0,1,29,1
209,1,0,1,0,1,0,0,0,3.9800000190734863,1,0,Henry,F,high,2019,0,0,h,0,0,0,0,1,26,1
223,0,0,1,0,1,0,0,0,0,0,1,Henry,F,low,2019,0,1,h,0,1,0,0,0,28,1
390,1,0,1,0,1,0,0,0,3.890000104904175,0,0,Henry,F,high,2019,0,0,h,0,0,0,0,1,23,1
1530,1,0,0,0,1,0,0,0,3.3153605730711377,0,1,Henry,F,high,2019,0,0,h,1,0,1,0,0,19,1
1756,0,0,0,0,1,0,0,0,3.3153605730711377,0,1,Henry,F,high,2019,0,0,h,1,0,1,0,0,25,1
1958,1,0,0,0,1,0,0,0,3.9000000953674316,0,0,Henry,F,high,2019,0,0,h,0,0,0,0,1,31,1
2104,0,0,1,0,1,0,0,0,3.3153605730711377,1,1,Henry,F,high,2019,0,0,h,1,0,1,0,0,30,1
1524,1,0,1,0,1,0,0,0,3.3153605730711377,0,1,Joyce,F,high,2019,0,0,h,1,0,1,0,0,19,1
1678,0,0,0,0,1,0,0,0,3.3153605730711377,0,1,Joyce,F,high,2019,0,0,h,1,0,1,0,0,19,1
1734,1,0,1,0,1,0,0,0,3.3153605730711377,0,1,Joyce,F,high,2019,0,0,h,1,0,1,0,0,19,1
225,0,0,1,0,1,0,0,0,2.390000104904175,0,1,Sun,F,low,2019,0,1,h,0,1,0,0,0,20,1
938,0,0,1,0,1,0,0,0,3.6500000953674316,0,1,Sun,F,high,2019,0,0,h,0,0,0,1,0,19,1
1376,1,0,0,0,1,0,0,0,3.3153605730711377,0,1,Sun,F,high,2019,0,0,h,1,0,1,0,0,19,1
1520,1,0,0,0,1,0,0,0,3.5,0,1,Sun,F,high,2019,0,0,h,0,0,0,1,0,19,1
1732,1,0,1,0,1,0,0,0,3.3153605730711377,0,1,Sun,F,high,2019,0,0,h,1,0,1,0,0,19,1
571,1,0,1,1,0,0,0,0,3.1500000953674316,0,1,Acosta,F,low,2019,0,1,h,0,0,1,0,0,19,1
853,1,0,0,1,0,0,0,0,4,0,1,Acosta,F,high,2019,0,0,h,0,0,0,0,1,21,1
861,1,0,0,1,0,0,0,0,3.3153605730711377,0,1,Acosta,F,high,2019,0,0,h,1,0,1,0,0,20,1
862,0,0,1,1,0,0,0,0,3.3153605730711377,0,1,Acosta,F,high,2019,0,0,h,1,0,1,0,0,20,1
1170,0,0,1,1,0,0,0,0,3.3153605730711377,0,1,Acosta,F,high,2019,0,0,h,1,0,1,0,0,22,1
1364,1,0,0,1,0,0,0,0,3.3153605730711377,0,1,Acosta,F,high,2019,0,0,h,1,0,1,0,0,19,1
1379,0,0,0,1,0,0,0,0,3.3153605730711377,0,1,Acosta,F,high,2019,0,0,h,1,0,1,0,0,19,1
1434,1,0,1,1,0,0,0,0,3.3153605730711377,0,1,Acosta,F,high,2019,0,0,h,1,0,1,0,0,19,1
1559,0,0,0,1,0,0,0,0,3.3153605730711377,0,1,Acosta,F,high,2019,0,0,h,1,0,1,0,0,19,1
1623,1,0,1,1,0,0,0,0,3.3153605730711377,0,1,Acosta,F,high,2019,0,0,h,1,0,1,0,0,18,1
1705,1,0,0,1,0,0,0,0,3.3153605730711377,0,1,Acosta,F,high,2019,0,0,h,1,0,1,0,0,19,1
224,1,0,1,1,0,0,0,0,3.119999885559082,0,0,Garcia,F,low,2019,0,1,h,0,0,1,0,0,21,1
566,0,0,1,1,0,0,0,0,3.700000047683716,0,1,Garcia,F,high,2019,0,0,h,0,0,0,0,1,19,1
873,0,0,1,1,0,0,0,0,3.3153605730711377,0,1,Garcia,F,high,2019,0,0,h,1,0,1,0,0,20,1
1527,0,0,0,1,0,0,0,0,3.3153605730711377,0,1,Garcia,F,high,2019,0,0,h,1,0,1,0,0,19,1
1710,1,0,0,1,0,0,0,0,3.3153605730711377,0,1,Garcia,F,high,2019,0,0,h,1,0,1,0,0,19,1
1887,1,0,1,1,0,0,0,0,3.3153605730711377,0,1,Garcia,F,high,2019,0,0,h,1,0,1,0,0,20,1
6,1,0,0,1,0,0,0,0,3.3153605730711377,1,1,Henry,F,high,2019,0,0,h,1,0,1,0,0,48,1
81,1,0,0,1,0,0,0,0,3.3153605730711377,1,1,Henry,F,high,2019,0,0,h,1,0,1,0,0,26,1
338,1,0,0,1,0,0,0,0,3.369999885559082,1,0,Henry,F,high,2019,0,0,h,0,0,0,1,0,22,1
343,0,0,1,1,0,0,0,0,3.0299999713897705,1,1,Henry,F,low,2019,0,1,h,0,1,0,0,0,26,1
1680,0,0,0,1,0,0,0,0,3.3153605730711377,0,1,Joyce,F,high,2019,0,0,h,1,0,1,0,0,19,1
1739,0,0,1,1,0,0,0,0,3.3153605730711377,0,1,Joyce,F,high,2019,0,0,h,1,0,1,0,0,19,1
2393,0,0,1,1,0,0,0,0,3.3153605730711377,0,1,Joyce,F,high,2019,0,0,h,1,0,1,0,0,18,1
2499,0,0,0,1,0,0,0,0,3.3153605730711377,0,1,Joyce,F,high,2019,0,0,h,1,0,1,0,0,18,1
3046,1,0,0,1,0,0,0,0,3.3153605730711377,0,1,Joyce,F,high,2019,0,0,h,1,0,1,0,0,18,1
565,1,0,0,1,0,0,0,0,3.3153605730711377,0,1,Sun,F,high,2019,0,0,h,1,0,1,0,0,19,1
623,1,0,1,1,0,0,0,0,3.619999885559082,0,1,Sun,F,high,2019,0,0,h,0,0,0,1,0,22,1
810,0,0,0,1,0,0,0,0,2.950000047683716,0,0,Sun,F,low,2019,0,1,h,0,1,0,0,0,20,1
1375,1,0,1,1,0,0,0,0,4,0,1,Sun,F,high,2019,0,0,h,0,0,0,0,1,19,1
1391,1,0,0,1,0,0,0,0,3.3153605730711377,0,1,Sun,F,high,2019,0,0,h,1,0,1,0,0,19,1
1457,1,0,0,1,0,0,0,0,3.3153605730711377,0,1,Sun,F,high,2019,0,0,h,1,0,1,0,0,19,1
1460,1,0,0,1,0,0,0,0,3.3153605730711377,0,1,Sun,F,high,2019,0,0,h,1,0,1,0,0,19,1
1645,0,0,0,1,0,0,0,0,3.3153605730711377,0,1,Sun,F,high,2019,0,0,h,1,0,1,0,0,19,1
1699,0,0,0,1,0,0,0,0,3.3153605730711377,0,1,Sun,F,high,2019,0,0,h,1,0,1,0,0,20,1
1701,1,0,0,1,0,0,0,0,3.3153605730711377,0,1,Sun,F,high,2019,0,0,h,1,0,1,0,0,19,1
1791,1,0,0,1,0,0,0,0,3.3153605730711377,0,1,Sun,F,high,2019,0,0,h,1,0,1,0,0,20,1
1978,0,0,1,1,0,0,0,0,4,1,1,Sun,F,high,2019,0,0,h,0,0,0,0,1,20,1
2128,1,0,0,1,0,0,0,0,3.3153605730711377,0,1,Sun,F,high,2019,0,0,h,1,0,1,0,0,21,1
98,1,0,0,0,0,0,1,0,2.259999990463257,0,0,Placido,F,low,2019,1,1,h,0,1,0,0,0,26,1
102,1,0,1,0,0,0,1,0,3.7200000286102295,0,0,Placido,F,high,2019,1,0,h,0,0,0,0,1,32,1
103,0,0,0,0,0,0,1,0,2.8299999237060547,0,0,Placido,F,low,2019,1,1,h,0,1,0,0,0,27,1
157,1,0,1,0,0,0,1,0,3.950000047683716,0,0,Placido,F,high,2019,1,0,h,0,0,0,0,1,26,1
164,0,0,1,0,0,0,1,0,3.5,0,0,Placido,F,high,2019,1,0,h,0,0,0,1,0,42,1
220,1,0,0,0,0,0,1,0,3.4600000381469727,0,0,Placido,F,high,2019,1,0,h,0,0,0,1,0,22,1
247,0,0,0,0,0,0,1,0,2.7300000190734863,0,1,Placido,F,low,2019,1,1,h,0,1,0,0,0,21,1
272,0,0,0,0,0,0,1,0,3.240000009536743,0,1,Placido,F,low,2019,1,1,h,0,0,1,0,0,21,1
276,0,0,1,0,0,0,1,0,3.640000104904175,0,0,Placido,F,high,2019,1,0,h,0,0,0,1,0,22,1
326,0,0,1,0,0,0,1,0,3.5299999713897705,0,0,Placido,F,high,2019,1,0,h,0,0,0,1,0,22,1
366,0,0,0,0,0,0,1,0,3.940000057220459,0,0,Placido,F,high,2019,1,0,h,0,0,0,0,1,28,1
440,0,0,0,0,0,0,1,0,2.940000057220459,0,1,Placido,F,low,2019,1,1,h,0,1,0,0,0,20,1
441,0,0,1,0,0,0,1,0,3.75,0,0,Placido,F,high,2019,1,0,h,0,0,0,0,1,20,1
502,0,0,0,0,0,0,1,0,1.409999966621399,0,1,Placido,F,low,2019,1,1,h,0,1,0,0,0,23,1
540,0,0,0,0,0,0,1,0,2.940000057220459,0,0,Placido,F,low,2019,1,1,h,0,1,0,0,0,20,1
572,1,0,0,0,0,0,1,0,3.450000047683716,0,0,Placido,F,high,2019,1,0,h,0,0,0,1,0,21,1
633,1,0,1,0,0,0,1,0,3.740000009536743,0,0,Placido,F,high,2019,1,0,h,0,0,0,0,1,22,1
658,0,0,1,0,0,0,1,0,3.700000047683716,0,1,Placido,F,high,2019,1,0,h,0,0,0,0,1,19,1
662,1,0,1,0,0,0,1,0,3.3299999237060547,0,1,Placido,F,high,2019,1,0,h,0,0,0,1,0,21,1
694,1,0,1,0,0,0,1,0,3,0,1,Placido,F,low,2019,1,1,h,0,1,0,0,0,20,1
715,0,0,1,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
772,0,0,1,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,20,1
786,1,0,0,0,0,0,1,0,3,0,1,Placido,F,low,2019,1,1,h,0,1,0,0,0,20,1
794,0,0,1,0,0,0,1,0,3.4100000858306885,0,1,Placido,F,high,2019,1,0,h,0,0,0,1,0,20,1
796,0,0,0,0,0,0,1,0,3.190000057220459,0,1,Placido,F,low,2019,1,1,h,0,0,1,0,0,20,1
823,0,0,0,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,20,1
847,1,0,1,0,0,0,1,0,3.3399999141693115,0,1,Placido,F,high,2019,1,0,h,0,0,0,1,0,23,1
884,0,0,1,0,0,0,1,0,0,0,1,Placido,F,low,2019,1,1,h,0,1,0,0,0,20,1
894,0,0,0,0,0,0,1,0,3.3153605730711377,1,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,27,1
1366,1,0,0,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1380,0,0,1,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,20,1
1429,0,0,1,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1431,0,0,0,0,0,0,1,0,3.5299999713897705,0,1,Placido,F,high,2019,1,0,h,0,0,0,1,0,19,1
1442,1,0,0,0,0,0,1,0,4,0,1,Placido,F,high,2019,1,0,h,0,0,0,0,1,18,1
1463,1,0,1,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,20,1
1506,1,0,0,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1518,0,0,1,0,0,0,1,0,3,0,1,Placido,F,low,2019,1,1,h,0,1,0,0,0,21,1
1529,1,0,0,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1536,0,0,0,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1545,0,0,1,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1564,1,0,0,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1571,1,0,0,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1626,0,0,1,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1654,0,0,0,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1673,0,0,1,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1709,1,0,1,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1743,0,0,1,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1814,1,0,0,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1822,1,0,0,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,20,1
1845,1,0,0,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1856,0,0,0,0,0,0,1,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1910,1,0,0,0,0,0,1,0,3.4600000381469727,0,1,Placido,F,high,2019,1,0,h,0,0,0,1,0,19,1
28,0,0,1,0,0,1,0,0,3.640000104904175,1,0,Placido,F,high,2019,1,0,h,0,0,0,1,0,32,1
190,0,0,1,0,0,1,0,0,2.740000009536743,0,0,Placido,F,low,2019,1,1,h,0,1,0,0,0,24,1
292,1,0,0,0,0,1,0,0,3.569999933242798,0,0,Placido,F,high,2019,1,0,h,0,0,0,1,0,22,1
296,0,0,0,0,0,1,0,0,3.1500000953674316,1,0,Placido,F,low,2019,1,1,h,0,0,1,0,0,20,1
501,1,0,1,0,0,1,0,0,3.630000114440918,0,0,Placido,F,high,2019,1,0,h,0,0,0,1,0,23,1
508,1,0,0,0,0,1,0,0,2.990000009536743,0,0,Placido,F,low,2019,1,1,h,0,1,0,0,0,22,1
538,0,0,1,0,0,1,0,0,3.75,0,0,Placido,F,high,2019,1,0,h,0,0,0,0,1,25,1
551,0,0,0,0,0,1,0,0,3.299999952316284,0,1,Placido,F,low,2019,1,1,h,0,0,1,0,0,19,1
660,1,0,1,0,0,1,0,0,3.700000047683716,0,1,Placido,F,high,2019,1,0,h,0,0,0,0,1,18,1
770,0,0,1,0,0,1,0,0,3.740000009536743,0,0,Placido,F,high,2019,1,0,h,0,0,0,0,1,19,1
1499,1,0,0,0,0,1,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1658,1,0,0,0,0,1,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
17,0,0,1,0,1,0,0,0,2.880000114440918,0,0,Placido,F,low,2019,1,1,h,0,1,0,0,0,37,1
258,0,0,1,0,1,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,21,1
414,1,0,0,0,1,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,24,1
523,1,0,1,0,1,0,0,0,3.299999952316284,0,1,Placido,F,low,2019,1,1,h,0,0,1,0,0,19,1
581,1,0,0,0,1,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,21,1
812,0,0,0,0,1,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,20,1
813,1,0,0,0,1,0,0,0,2.809999942779541,0,1,Placido,F,low,2019,1,1,h,0,1,0,0,0,20,1
1360,0,0,0,0,1,0,0,0,4,0,1,Placido,F,high,2019,1,0,h,0,0,0,0,1,19,1
1554,1,0,0,0,1,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1563,1,0,1,0,1,0,0,0,4,0,1,Placido,F,high,2019,1,0,h,0,0,0,0,1,19,1
61,1,0,1,1,0,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,33,1
173,1,0,1,1,0,0,0,0,3.5,1,1,Placido,F,high,2019,1,0,h,0,0,0,1,0,28,1
214,0,0,0,1,0,0,0,0,3.4000000953674316,0,0,Placido,F,high,2019,1,0,h,0,0,0,1,0,25,1
291,1,0,0,1,0,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,22,1
294,0,0,1,1,0,0,0,0,2.690000057220459,1,1,Placido,F,low,2019,1,1,h,0,1,0,0,0,22,1
316,0,0,1,1,0,0,0,0,2.619999885559082,0,0,Placido,F,low,2019,1,1,h,0,1,0,0,0,22,1
353,1,0,0,1,0,0,0,0,3.890000104904175,0,0,Placido,F,high,2019,1,0,h,0,0,0,0,1,24,1
661,1,0,0,1,0,0,0,0,4,0,0,Placido,F,high,2019,1,0,h,0,0,0,0,1,27,1
704,0,0,0,1,0,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
740,0,0,0,1,0,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,20,1
748,1,0,0,1,0,0,0,0,4,0,1,Placido,F,high,2019,1,0,h,0,0,0,0,1,20,1
803,1,0,1,1,0,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,20,1
808,0,0,0,1,0,0,0,0,3,0,1,Placido,F,low,2019,1,1,h,0,1,0,0,0,20,1
846,1,0,1,1,0,0,0,0,3.509999990463257,0,0,Placido,F,high,2019,1,0,h,0,0,0,1,0,20,1
875,0,0,1,1,0,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,21,1
892,1,0,1,1,0,0,0,0,3.3399999141693115,0,1,Placido,F,high,2019,1,0,h,0,0,0,1,0,20,1
927,1,0,1,1,0,0,0,0,3.9700000286102295,0,0,Placido,F,high,2019,1,0,h,0,0,0,0,1,36,1
932,1,0,1,1,0,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
955,0,0,1,1,0,0,0,0,4,1,1,Placido,F,high,2019,1,0,h,0,0,0,0,1,27,1
964,1,0,1,1,0,0,0,0,3.930000066757202,0,1,Placido,F,high,2019,1,0,h,0,0,0,0,1,30,1
1385,1,0,0,1,0,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1397,0,0,1,1,0,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1405,1,0,0,1,0,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1422,0,0,0,1,0,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1430,1,0,1,1,0,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,19,1
1447,0,0,0,1,0,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,20,1
1472,1,0,1,1,0,0,0,0,4,0,1,Placido,F,high,2019,1,0,h,0,0,0,0,1,19,1
1494,0,0,1,1,0,0,0,0,4,0,1,Placido,F,high,2019,1,0,h,0,0,0,0,1,19,1
1549,0,0,0,1,0,0,0,0,3.4800000190734863,0,1,Placido,F,high,2019,1,0,h,0,0,0,1,0,19,1
1813,1,0,0,1,0,0,0,0,2.8499999046325684,0,1,Placido,F,low,2019,1,1,h,0,1,0,0,0,20,1
1938,1,0,1,1,0,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,23,1
2539,1,0,1,1,0,0,0,0,3.6500000953674316,0,1,Placido,F,high,2019,1,0,h,0,0,0,1,0,24,1
2550,0,0,0,1,0,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,25,1
2925,0,0,0,1,0,0,0,0,3.3153605730711377,0,1,Placido,F,high,2019,1,0,h,1,0,1,0,0,20,1
3,0,0,1,0,1,0,0,0,2.83,0,NA,Placido,F,low,2020,1,1,h,0,1,0,0,0,NA,2
5,1,0,1,0,1,0,0,0,3.3,1,NA,Garcia,F,low,2020,1,1,h,0,0,1,0,0,NA,2
8,1,0,0,0,1,0,0,0,2.75,0,NA,Vazquez,F,low,2020,1,1,h,1,1,0,0,0,NA,2
13,1,0,0,0,1,0,0,0,3.34,0,NA,Placido,F,high,2020,1,0,h,0,0,0,1,0,NA,2
15,1,0,0,0,0,0,0,1,2.25,1,NA,Price,F,low,2020,1,1,h,0,1,0,0,0,NA,2
16,0,0,0,0,1,0,0,0,3.41,0,NA,Abreu,F,high,2020,1,0,h,0,0,0,1,0,NA,2
20,1,0,0,0,1,0,0,0,3.24,0,NA,Placido,F,low,2020,1,1,h,0,0,1,0,0,NA,2
23,0,0,0,0,1,0,0,0,2.26,0,NA,Joyce,F,low,2020,1,1,h,1,1,0,0,0,NA,2
34,0,0,1,1,0,0,0,0,3,0,NA,Placido,F,low,2020,1,1,h,0,1,0,0,0,NA,2
37,0,0,1,0,0,1,0,0,3.15,0,NA,Placido,F,low,2020,1,1,h,0,0,1,0,0,NA,2
39,0,0,0,0,0,1,0,0,2.25,0,NA,Green,F,low,2020,1,1,h,1,1,0,0,0,NA,2
42,1,0,1,0,1,0,0,0,3.63,0,NA,Placido,F,high,2020,1,0,h,0,0,0,1,0,NA,2
47,1,0,1,1,0,0,0,0,3.83,0,NA,Placido,F,high,2020,1,0,h,0,0,0,0,1,NA,2
48,1,0,1,1,0,0,0,0,3.72,0,NA,Henry,F,high,2020,1,0,h,0,0,0,0,1,NA,2
59,0,0,1,0,0,1,0,0,2.74,1,NA,Sun,F,low,2020,1,1,h,0,1,0,0,0,NA,2
65,1,0,1,0,0,0,1,0,3.35,0,NA,Placido,F,high,2020,1,0,h,0,0,0,1,0,NA,2
77,1,0,1,1,0,0,0,0,2.15,1,NA,Joyce,F,low,2020,1,1,h,0,1,0,0,0,NA,2
89,1,0,0,0,1,0,0,0,3.38,1,NA,Green,F,high,2020,1,0,h,0,0,0,1,0,NA,2
90,1,0,1,0,0,0,1,0,2.65,0,NA,Henry,F,low,2020,1,1,h,0,1,0,0,0,NA,2
91,0,0,0,0,0,1,0,0,3.28,1,NA,Placido,F,low,2020,1,1,h,0,0,1,0,0,NA,2
100,1,0,1,0,1,0,0,0,3.15,1,NA,Joyce,F,low,2020,1,1,h,1,0,1,0,0,NA,2
108,1,0,1,0,0,1,0,0,3.59,0,NA,Placido,F,high,2020,1,0,h,0,0,0,1,0,NA,2
109,1,0,0,0,1,0,0,0,2.31,1,NA,Placido,F,low,2020,1,1,h,0,1,0,0,0,NA,2
117,0,0,0,0,0,0,1,0,2.85,0,NA,Henry,F,low,2020,1,1,h,0,1,0,0,0,NA,2
120,1,0,0,0,1,0,0,0,2.79,1,NA,Sun,F,low,2020,1,1,h,0,1,0,0,0,NA,2
123,0,0,0,0,0,0,1,0,2.47,1,NA,Henry,F,low,2020,1,1,h,0,1,0,0,0,NA,2
126,1,0,1,0,1,0,0,0,3.88,0,NA,Price,F,high,2020,1,0,h,0,0,0,0,1,NA,2
130,1,0,0,0,0,0,1,0,2.3,0,NA,Vazquez,F,low,2020,1,1,h,1,1,0,0,0,NA,2
139,1,0,0,0,1,0,0,0,2.6,1,NA,Placido,F,low,2020,1,1,h,0,1,0,0,0,NA,2
148,1,0,0,0,1,0,0,0,3.7,0,NA,Placido,F,high,2020,1,0,h,0,0,0,0,1,NA,2
152,0,0,0,1,0,0,0,0,2.4,1,NA,Abreu,F,low,2020,1,1,h,0,1,0,0,0,NA,2
159,0,0,1,0,0,0,1,0,3.35,0,NA,Placido,F,high,2020,1,0,h,0,0,0,1,0,NA,2
163,1,0,0,1,0,0,0,0,2.04,1,NA,Price,F,low,2020,1,1,h,0,1,0,0,0,NA,2
167,1,0,1,0,0,0,1,0,3.66,0,NA,Joyce,F,high,2020,1,0,h,0,0,0,1,0,NA,2
172,0,0,0,0,0,0,1,0,3.13,0,NA,Placido,F,low,2020,1,1,h,0,0,1,0,0,NA,2
177,1,0,1,0,1,0,0,0,3,1,NA,Vazquez,F,low,2020,1,1,h,0,1,0,0,0,NA,2
183,1,0,0,0,0,0,1,0,3.42,0,NA,Garcia,F,high,2020,1,0,h,0,0,0,1,0,NA,2
191,0,0,1,0,0,0,1,0,3.18,1,NA,Placido,F,low,2020,1,1,h,0,0,1,0,0,NA,2
192,1,0,0,1,0,0,0,0,3.5,0,NA,Placido,F,high,2020,1,0,h,1,0,0,1,0,NA,2
